1,2
6.778356e-05,0.9999322
0.99992514,7.485422e-05
6.8524474e-05,0.99993145
0.99994093,5.9044858e-05
0.9999414,5.8586847e-05
5.7950347e-05,0.99994206
6.689089e-05,0.9999331
6.663596e-05,0.99993336
0.00013501324,0.999865
8.891467e-05,0.99991107
0.00014012787,0.99985987
0.9998813,0.000118677905
0.9999286,7.138142e-05
0.9999434,5.6652178e-05
6.3426494e-05,0.9999366
0.9999195,8.054287e-05
0.9999399,6.009485e-05
0.9999068,9.324102e-05
0.999936,6.400383e-05
7.438558e-05,0.9999256
8.298001e-05,0.99991703
8.987633e-05,0.9999101
6.152774e-05,0.9999385
7.3860465e-05,0.99992615
0.9999077,9.233409e-05
0.99993974,6.027058e-05
0.9975742,0.0024257957
0.9999176,8.237344e-05
0.9999098,9.0181784e-05
6.559893e-05,0.9999344
6.747935e-05,0.9999325
0.99989647,0.00010352485
6.2497544e-05,0.9999375
6.542663e-05,0.99993455
0.9998998,0.000100206475
0.9999254,7.462842e-05
0.99992794,7.205631e-05
8.0368016e-05,0.99991965
0.9999283,7.173217e-05
7.5562944e-05,0.9999244
0.9998896,0.00011038864
0.0001376486,0.9998624
7.072878e-05,0.99992925
6.4326974e-05,0.9999357
0.99993914,6.0870603e-05
0.9999024,9.757852e-05
0.99993956,6.046897e-05
0.99993527,6.471348e-05
6.0577357e-05,0.99993944
6.8219786e-05,0.99993175
0.99993944,6.0550443e-05
6.605618e-05,0.99993396
0.99993956,6.0439852e-05
0.999936,6.4001506e-05
0.9999197,8.031393e-05
0.9999411,5.89182e-05
6.0660597e-05,0.9999393
7.952378e-05,0.9999205
0.99994373,5.624157e-05
0.00015839997,0.99984163
5.9372735e-05,0.99994063
0.99993706,6.2919185e-05
0.9999292,7.081233e-05
0.99994534,5.467545e-05
0.9999396,6.03602e-05
0.99994177,5.823087e-05
0.00011633926,0.99988365
0.9999074,9.263182e-05
6.3280175e-05,0.9999367
7.486871e-05,0.99992514
0.9999372,6.282812e-05
0.00010199935,0.999898
0.99994487,5.5107612e-05
0.99990886,9.113811e-05
6.213914e-05,0.99993783
0.99993926,6.0719343e-05
0.9999396,6.0407354e-05
7.80773e-05,0.9999219
6.261697e-05,0.99993736
0.9999358,6.421794e-05
0.9999426,5.7390713e-05
6.63655e-05,0.99993366
7.12438e-05,0.9999288
8.925133e-05,0.9999108
9.809772e-05,0.9999019
0.99991685,8.317419e-05
8.819579e-05,0.9999118
6.514008e-05,0.99993485
0.9999017,9.8271965e-05
0.000142274,0.9998577
0.99994457,5.54492e-05
0.9999339,6.610299e-05
0.99994457,5.542663e-05
0.99992484,7.514753e-05
0.99992704,7.296906e-05
0.9999348,6.522162e-05
6.303251e-05,0.99993694
5.8356785e-05,0.99994165
7.612839e-05,0.9999239
7.360398e-05,0.9999264
0.9999254,7.46228e-05
6.8530026e-05,0.99993145
0.9999333,6.6676264e-05
0.9999408,5.916644e-05
6.384497e-05,0.99993616
7.618613e-05,0.9999238
5.76373e-05,0.99994236
7.693372e-05,0.99992305
0.99994564,5.4346085e-05
0.99993855,6.142748e-05
6.612166e-05,0.9999339
0.99992925,7.074578e-05
8.995024e-05,0.99991006
6.063932e-05,0.9999394
0.99993765,6.237407e-05
0.9999039,9.610123e-05
7.500857e-05,0.999925
7.311526e-05,0.99992687
5.5351673e-05,0.9999446
0.00013138287,0.99986863
0.9998832,0.000116809235
7.183116e-05,0.9999282
0.12176071,0.8782393
0.00028776898,0.9997122
6.945942e-05,0.99993056
5.6207256e-05,0.9999438
0.99992067,7.932428e-05
0.9998805,0.000119494376
0.9999289,7.1100185e-05
0.99993926,6.073469e-05
8.2184335e-05,0.9999178
0.9998743,0.00012571635
6.617333e-05,0.99993384
6.583846e-05,0.99993414
7.612897e-05,0.9999239
6.887273e-05,0.99993116
0.9999286,7.1404575e-05
0.9999341,6.589637e-05
0.99993926,6.0744886e-05
8.189746e-05,0.9999181
0.99994296,5.7018075e-05
6.3545034e-05,0.99993646
0.9999308,6.92324e-05
0.9999263,7.367757e-05
9.903027e-05,0.999901
9.204399e-05,0.999908
0.9999181,8.192972e-05
0.9999422,5.780921e-05
6.186592e-05,0.99993813
0.9999439,5.6115838e-05
8.455271e-05,0.9999154
0.9999377,6.226602e-05
6.1275605e-05,0.9999387
0.9998303,0.00016970806
7.0296024e-05,0.9999297
0.9999448,5.5220138e-05
0.99993694,6.3077256e-05
6.044879e-05,0.99993956
